t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0004,0.0601,150.1492
0.01,9e-06,1.0,0.999992,0.004396,0.6667,151.648
0.02,2.2e-05,1.0,0.99998,0.008386,1.2842,153.1461
0.03,3.4e-05,1.0,0.999967,0.012368,1.9127,154.644
0.04,4.7e-05,1.0,0.999954,0.016344,2.552,156.1419
0.05,6e-05,1.0,0.999941,0.020313,3.2022,157.6397
0.06,7.4e-05,1.0,0.999928,0.024276,3.8632,159.1374
0.07,8.7e-05,1.0,0.999914,0.028231,4.535,160.635
0.08,0.000101,1.0,0.9999,0.03218,5.2175,162.1325
0.09,0.000115,1.0,0.999887,0.036123,5.9107,163.6299
0.1,0.000129,1.0,0.999872,0.040058,6.6087,164.9772
0.11,0.000143,1.0,0.999859,0.043987,7.2567,164.9747
0.12,0.000156,1.0,0.999846,0.047909,7.9036,164.9724
0.13,0.000169,1.0,0.999833,0.051824,8.5494,164.97
0.14,0.000182,1.0,0.99982,0.055733,9.1941,164.9677
0.15,0.000195,1.0,0.999806,0.059635,9.8377,164.9653
0.16,0.000208,1.0,0.999793,0.06353,10.4802,164.963
0.17,0.000221,1.0,0.99978,0.067419,11.1215,164.9606
0.18,0.000234,1.0,0.999767,0.071301,11.7617,164.9583
0.19,0.000247,1.0,0.999754,0.075177,12.4009,164.9559
0.2,0.00026,1.0,0.999742,0.079046,13.0389,164.9536
0.21,0.000273,1.0,0.999729,0.082908,13.6758,164.9513
0.22,0.000286,1.0,0.999716,0.086764,14.3116,164.9489
0.23,0.000298,1.0,0.999703,0.090613,14.9464,164.9466
0.24,0.000311,1.0,0.99969,0.094456,15.58,164.9443
0.25,0.000324,1.0,0.999677,0.098292,16.2125,164.942
0.26,0.000337,1.0,0.999664,0.102122,16.8439,164.9397
0.27,0.00035,1.0,0.999652,0.105945,17.4743,164.9374
0.28,0.000362,1.0,0.999639,0.109761,18.1035,164.9351
0.29,0.000375,1.0,0.999626,0.113571,18.7317,164.9328
0.3,0.000388,1.0,0.999613,0.117375,19.3587,164.9305
0.31,0.000401,1.0,0.999601,0.121172,19.9847,164.9282
0.32,0.000413,1.0,0.999588,0.124963,20.6096,164.9259
0.33,0.000426,1.0,0.999575,0.128747,21.2334,164.9237
0.34,0.000439,1.0,0.999563,0.132525,21.8562,164.9214
0.35000000000000003,0.000451,1.0,0.99955,0.136296,22.4778,164.9191
0.36,0.000464,1.0,0.999538,0.140061,23.0984,164.9169
0.37,0.000476,1.0,0.999525,0.143819,23.7179,164.9146
0.38,0.000489,1.0,0.999512,0.147572,24.3364,164.9123
0.39,0.000501,1.0,0.9995,0.151317,24.9537,164.9101
0.4,0.000514,1.0,0.999487,0.155057,25.57,164.9078
0.41000000000000003,0.000526,1.0,0.999475,0.15879,26.1853,164.9056
0.42,0.000539,1.0,0.999462,0.162516,26.7994,164.9033
0.43,0.000551,1.0,0.99945,0.166236,27.4126,164.9011
0.44,0.000564,1.0,0.999438,0.16995,28.0246,164.8989
0.45,0.000576,1.0,0.999425,0.173658,28.6356,164.8966
0.46,0.000588,1.0,0.999413,0.177359,29.2455,164.8944
0.47000000000000003,0.000601,1.0,0.999401,0.181054,29.8544,164.8922
0.48,0.000613,1.0,0.999388,0.184743,30.4622,164.89
0.49,0.000625,1.0,0.999376,0.188425,31.069,164.8877
0.5,0.000638,1.0,0.999364,0.192101,31.6747,164.8855
0.51,0.00065,1.0,0.999351,0.195771,32.2794,164.8833
0.52,0.000662,1.0,0.999339,0.199435,32.8831,164.8811
0.53,0.000674,1.0,0.999327,0.203092,33.4856,164.8789
0.54,0.000687,1.0,0.999315,0.206744,34.0872,164.8767
0.55,0.000699,1.0,0.999303,0.210388,34.6877,164.8745
0.56,0.000711,1.0,0.99929,0.214027,35.2872,164.8723
0.5700000000000001,0.000723,1.0,0.999278,0.21766,35.8856,164.8701
0.58,0.000735,1.0,0.999266,0.221286,36.483,164.868
0.59,0.000747,1.0,0.999254,0.224906,37.0794,164.8658
0.6,0.000759,1.0,0.999242,0.22852,37.6747,164.8636
0.61,0.000771,1.0,0.99923,0.232128,38.269,164.8614
0.62,0.000783,1.0,0.999218,0.23573,38.8623,164.8593
0.63,0.000795,1.0,0.999206,0.239326,39.4545,164.8571
0.64,0.000807,1.0,0.999194,0.242915,40.0458,164.855
0.65,0.000819,1.0,0.999182,0.246498,40.636,164.8528
0.66,0.000831,1.0,0.99917,0.250076,41.2252,164.8506
0.67,0.000843,1.0,0.999158,0.253647,41.8133,164.8485
0.68,0.000855,1.0,0.999146,0.257212,42.4005,164.8464
0.6900000000000001,0.000867,1.0,0.999134,0.260771,42.9866,164.8442
0.7000000000000001,0.000879,1.0,0.999122,0.264324,43.5717,164.8421
0.71,0.000891,1.0,0.99911,0.267871,44.1558,164.8399
0.72,0.000903,1.0,0.999099,0.271412,44.7389,164.8378
0.73,0.000914,1.0,0.999087,0.274947,45.321,164.8357
0.74,0.000926,1.0,0.999075,0.278476,45.9021,164.8336
0.75,0.000938,1.0,0.999063,0.281998,46.4822,164.8314
0.76,0.00095,1.0,0.999052,0.285515,47.0613,164.8293
0.77,0.000961,1.0,0.99904,0.289026,47.6394,164.8272
0.78,0.000973,1.0,0.999028,0.292531,48.2164,164.8251
0.79,0.000985,1.0,0.999016,0.29603,48.7925,164.823
0.8,0.000996,1.0,0.999005,0.299523,49.3676,164.8209
0.81,0.001008,1.0,0.998993,0.30301,49.9417,164.8188
0.8200000000000001,0.00102,1.0,0.998982,0.306491,50.5148,164.8167
0.8300000000000001,0.001031,1.0,0.99897,0.309966,51.0869,164.8146
0.84,0.001043,1.0,0.998958,0.313435,51.658,164.8125
0.85,0.001054,1.0,0.998947,0.316899,52.2282,164.8105
0.86,0.001066,1.0,0.998935,0.320356,52.7973,164.8084
0.87,0.001077,1.0,0.998924,0.323807,53.3655,164.8063
0.88,0.001089,1.0,0.998912,0.327253,53.9327,164.8042
0.89,0.0011,1.0,0.998901,0.330693,54.4989,164.8022
0.9,0.001112,1.0,0.998889,0.334127,55.0641,164.8001
0.91,0.001123,1.0,0.998878,0.337555,55.6284,164.798
0.92,0.001135,1.0,0.998866,0.340977,56.1917,164.796
0.93,0.001146,1.0,0.998855,0.344394,56.754,164.7939
0.9400000000000001,0.001158,1.0,0.998844,0.347804,57.3153,164.7919
0.9500000000000001,0.001169,1.0,0.998832,0.351209,57.8757,164.7898
0.96,0.00118,1.0,0.998821,0.354608,58.4351,164.7878
0.97,0.001192,1.0,0.99881,0.358001,58.9935,164.7857
0.98,0.001203,1.0,0.998798,0.361389,59.551,164.7837
