t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0004,0.06,150.0142
0.01,9e-06,1.0,0.999992,0.004396,0.6602,150.1631
0.02,2.1e-05,1.0,0.99998,0.008386,1.2605,150.3112
0.03,3.4e-05,1.0,0.999968,0.012368,1.8609,150.4594
0.04,4.6e-05,1.0,0.999956,0.016344,2.4616,150.6075
0.05,5.8e-05,1.0,0.999943,0.020313,3.0624,150.7557
0.06,7e-05,1.0,0.999931,0.024276,3.6633,150.9038
0.07,8.2e-05,1.0,0.999919,0.028232,4.2644,151.052
0.08,9.4e-05,1.0,0.999907,0.03218,4.8657,151.2001
0.09,0.000107,1.0,0.999895,0.036123,5.4671,151.3482
0.1,0.000119,1.0,0.999882,0.040058,6.0687,151.4963
0.11,0.000131,1.0,0.99987,0.043987,6.6704,151.6444
0.12,0.000143,1.0,0.999858,0.047909,7.2722,151.7926
0.13,0.000155,1.0,0.999846,0.051824,7.8742,151.9407
0.14,0.000168,1.0,0.999834,0.055733,8.4764,152.0887
0.15,0.00018,1.0,0.999821,0.059635,9.0787,152.2368
0.16,0.000192,1.0,0.999809,0.063531,9.6811,152.3849
0.17,0.000204,1.0,0.999797,0.06742,10.2837,152.533
0.18,0.000216,1.0,0.999785,0.071302,10.8865,152.6811
0.19,0.000229,1.0,0.999773,0.075178,11.4893,152.8291
0.2,0.000241,1.0,0.99976,0.079047,12.0923,152.9772
0.21,0.000253,1.0,0.999748,0.082909,12.6955,153.1253
0.22,0.000265,1.0,0.999736,0.086765,13.2987,153.2733
0.23,0.000277,1.0,0.999724,0.090614,13.9022,153.4213
0.24,0.00029,1.0,0.999712,0.094457,14.5057,153.5694
0.25,0.000302,1.0,0.999699,0.098293,15.1094,153.7174
0.26,0.000314,1.0,0.999687,0.102123,15.7132,153.8654
0.27,0.000326,1.0,0.999675,0.105946,16.3171,154.0135
0.28,0.000339,1.0,0.999663,0.109763,16.9212,154.1615
0.29,0.000351,1.0,0.99965,0.113573,17.5254,154.3095
0.3,0.000363,1.0,0.999638,0.117377,18.1297,154.4575
0.31,0.000375,1.0,0.999626,0.121174,18.7341,154.6055
0.32,0.000388,1.0,0.999614,0.124965,19.3387,154.7535
0.33,0.0004,1.0,0.999601,0.128749,19.9434,154.9014
0.34,0.000412,1.0,0.999589,0.132527,20.5482,155.0494
0.35000000000000003,0.000424,1.0,0.999577,0.136298,21.1531,155.1974
0.36,0.000437,1.0,0.999565,0.140063,21.7582,155.3454
0.37,0.000449,1.0,0.999552,0.143822,22.3633,155.4933
0.38,0.000461,1.0,0.99954,0.147574,22.9686,155.6413
0.39,0.000473,1.0,0.999528,0.15132,23.574,155.7892
0.4,0.000486,1.0,0.999515,0.155059,24.1795,155.9372
0.41000000000000003,0.000498,1.0,0.999503,0.158792,24.7851,156.0851
0.42,0.00051,1.0,0.999491,0.162519,25.3908,156.233
0.43,0.000523,1.0,0.999479,0.166239,25.9967,156.381
0.44,0.000535,1.0,0.999466,0.169953,26.6026,156.5289
0.45,0.000547,1.0,0.999454,0.173661,27.2087,156.6768
0.46,0.000559,1.0,0.999442,0.177362,27.8148,156.8247
0.47000000000000003,0.000572,1.0,0.99943,0.181058,28.4211,156.9726
0.48,0.000584,1.0,0.999417,0.184746,29.0274,157.1205
0.49,0.000596,1.0,0.999405,0.188429,29.6339,157.2684
0.5,0.000609,1.0,0.999393,0.192105,30.2405,157.4163
0.51,0.000621,1.0,0.99938,0.195775,30.8471,157.5641
0.52,0.000633,1.0,0.999368,0.199439,31.4539,157.712
0.53,0.000645,1.0,0.999356,0.203096,32.0608,157.8599
