t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0004,0.06,150.0142
0.01,9e-06,1.0,0.999992,0.004394,0.6599,150.1631
0.02,2.1e-05,1.0,0.99998,0.008379,1.2595,150.3112
0.03,3.3e-05,1.0,0.999968,0.012353,1.8587,150.4594
0.04,4.6e-05,1.0,0.999956,0.016318,2.4576,150.6075
0.05,5.8e-05,1.0,0.999943,0.020272,3.0562,150.7557
0.06,7e-05,1.0,0.999931,0.024217,3.6545,150.9038
0.07,8.2e-05,1.0,0.999919,0.028152,4.2524,151.052
0.08,9.4e-05,1.0,0.999907,0.032077,4.85,151.2001
0.09,0.000106,1.0,0.999895,0.035992,5.4473,151.3483
0.1,0.000118,1.0,0.999883,0.039897,6.0442,151.4964
0.11,0.00013,1.0,0.999871,0.043792,6.6409,151.6445
0.12,0.000142,1.0,0.999859,0.047678,7.2371,151.7927
0.13,0.000155,1.0,0.999847,0.051554,7.8331,151.9408
0.14,0.000167,1.0,0.999835,0.05542,8.4287,152.0889
0.15,0.000179,1.0,0.999823,0.059276,9.024,152.237
0.16,0.000191,1.0,0.99981,0.063123,9.619,152.3851
0.17,0.000203,1.0,0.999798,0.06696,10.2136,152.5332
0.18,0.000215,1.0,0.999786,0.070788,10.8079,152.6813
0.19,0.000227,1.0,0.999774,0.074605,11.4019,152.8294
0.2,0.000239,1.0,0.999762,0.078414,11.9955,152.9775
0.21,0.000251,1.0,0.99975,0.082212,12.5888,153.1256
0.22,0.000263,1.0,0.999738,0.086002,13.1818,153.2737
0.23,0.000275,1.0,0.999726,0.089781,13.7744,153.4217
0.24,0.000287,1.0,0.999714,0.093551,14.3667,153.5698
0.25,0.000299,1.0,0.999702,0.097312,14.9586,153.7179
0.26,0.000311,1.0,0.99969,0.101063,15.5502,153.8659
0.27,0.000323,1.0,0.999678,0.104805,16.1415,154.014
0.28,0.000335,1.0,0.999666,0.108538,16.7324,154.162
0.29,0.000347,1.0,0.999654,0.112261,17.323,154.3101
0.3,0.000359,1.0,0.999642,0.115975,17.9132,154.4581
0.31,0.000371,1.0,0.99963,0.119679,18.5031,154.6062
0.32,0.000383,1.0,0.999618,0.123374,19.0927,154.7542
0.33,0.000395,1.0,0.999606,0.12706,19.6819,154.9023
0.34,0.000407,1.0,0.999595,0.130737,20.2708,155.0503
0.35000000000000003,0.000419,1.0,0.999583,0.134404,20.8593,155.1983
0.36,0.00043,1.0,0.999571,0.138062,21.4475,155.3463
0.37,0.000442,1.0,0.999559,0.141711,22.0353,155.4943
0.38,0.000454,1.0,0.999547,0.145351,22.6228,155.6424
0.39,0.000466,1.0,0.999535,0.148982,23.2099,155.7904
0.4,0.000478,1.0,0.999523,0.152603,23.7967,155.9384
0.41000000000000003,0.00049,1.0,0.999511,0.156216,24.3832,156.0864
0.42,0.000502,1.0,0.999499,0.159819,24.9693,156.2344
0.43,0.000514,1.0,0.999487,0.163414,25.555,156.3824
0.44,0.000526,1.0,0.999476,0.166999,26.1404,156.5303
0.45,0.000537,1.0,0.999464,0.170575,26.7255,156.6783
0.46,0.000549,1.0,0.999452,0.174143,27.3102,156.8263
0.47000000000000003,0.000561,1.0,0.99944,0.177701,27.8945,156.9743
0.48,0.000573,1.0,0.999428,0.181251,28.4785,157.1222
0.49,0.000585,1.0,0.999416,0.184791,29.0621,157.2702
0.5,0.000597,1.0,0.999405,0.188323,29.6454,157.4182
0.51,0.000608,1.0,0.999393,0.191846,30.2284,157.5661
0.52,0.00062,1.0,0.999381,0.19536,30.811,157.7141
0.53,0.000632,1.0,0.999369,0.198865,31.3932,157.862
0.54,0.000644,1.0,0.999357,0.202361,31.9751,158.01
0.55,0.000656,1.0,0.999346,0.205849,32.5566,158.1579
0.56,0.000667,1.0,0.999334,0.209328,33.1378,158.3058
0.5700000000000001,0.000679,1.0,0.999322,0.212798,33.7186,158.4538
0.58,0.000691,1.0,0.99931,0.216259,34.299,158.6017
0.59,0.000703,1.0,0.999298,0.219712,34.8792,158.7496
0.6,0.000714,1.0,0.999287,0.223156,35.4589,158.8975
0.61,0.000726,1.0,0.999275,0.226591,36.0383,159.0455
0.62,0.000738,1.0,0.999263,0.230018,36.6173,159.1934
0.63,0.00075,1.0,0.999251,0.233436,37.196,159.3413
0.64,0.000761,1.0,0.99924,0.236846,37.7743,159.4892
0.65,0.000773,1.0,0.999228,0.240246,38.3522,159.6371
0.66,0.000785,1.0,0.999216,0.243639,38.9298,159.785
0.67,0.000797,1.0,0.999205,0.247023,39.5071,159.9329
0.68,0.000808,1.0,0.999193,0.250398,40.084,160.0808
0.6900000000000001,0.00082,1.0,0.999181,0.253765,40.6605,160.2286
0.7000000000000001,0.000832,1.0,0.99917,0.257124,41.2366,160.3765
0.71,0.000843,1.0,0.999158,0.260474,41.8124,160.5244
0.72,0.000855,1.0,0.999146,0.263816,42.3878,160.6723
0.73,0.000867,1.0,0.999135,0.267149,42.9629,160.8201
