t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0003,0.045,150.1495
0.01,7e-06,1.0,0.999994,0.003296,0.4996,151.5714
0.02,1.6e-05,1.0,0.999985,0.006284,0.9606,152.8574
0.03,2.6e-05,1.0,0.999975,0.009265,1.427,154.0208
0.04,3.5e-05,1.0,0.999966,0.012239,1.8979,155.0733
0.05,4.5e-05,1.0,0.999956,0.015204,2.3723,156.0255
0.06,5.4e-05,1.0,0.999947,0.018163,2.8495,156.8868
0.07,6.4e-05,1.0,0.999937,0.021114,3.329,157.666
0.08,7.4e-05,1.0,0.999927,0.024058,3.81,158.3709
0.09,8.4e-05,1.0,0.999917,0.026994,4.2923,159.0086
0.1,9.3e-05,1.0,0.999908,0.029923,4.7753,159.5853
0.11,0.000103,1.0,0.999898,0.032845,5.2587,160.1071
0.12,0.000113,1.0,0.999888,0.035759,5.7421,160.579
0.13,0.000123,1.0,0.999878,0.038666,6.2254,161.0058
0.14,0.000133,1.0,0.999868,0.041566,6.7083,161.3918
0.15,0.000142,1.0,0.999859,0.044458,7.1907,161.7409
0.16,0.000152,1.0,0.999849,0.047343,7.6723,162.0566
0.17,0.000162,1.0,0.999839,0.050221,8.153,162.3422
0.18,0.000172,1.0,0.999829,0.053092,8.6328,162.6003
0.19,0.000181,1.0,0.99982,0.055955,9.1114,162.8338
0.2,0.000191,1.0,0.99981,0.058812,9.5889,163.0449
0.21,0.000201,1.0,0.9998,0.061661,10.0653,163.2357
0.22,0.00021,1.0,0.999791,0.064503,10.5403,163.4082
0.23,0.00022,1.0,0.999781,0.067338,11.014,163.5641
0.24,0.000229,1.0,0.999772,0.070166,11.4865,163.705
0.25,0.000239,1.0,0.999762,0.072986,11.9575,163.8323
0.26,0.000249,1.0,0.999752,0.0758,12.4272,163.9474
0.27,0.000258,1.0,0.999743,0.078607,12.8955,164.0514
0.28,0.000268,1.0,0.999733,0.081406,13.3624,164.1453
0.29,0.000277,1.0,0.999724,0.084199,13.8279,164.2301
0.3,0.000286,1.0,0.999715,0.086984,14.2921,164.3067
0.31,0.000296,1.0,0.999705,0.089763,14.7548,164.3758
0.32,0.000305,1.0,0.999696,0.092534,15.2162,164.4382
0.33,0.000314,1.0,0.999686,0.095299,15.6761,164.4945
0.34,0.000324,1.0,0.999677,0.098057,16.1347,164.5453
0.35000000000000003,0.000333,1.0,0.999668,0.100807,16.592,164.5911
0.36,0.000342,1.0,0.999659,0.103551,17.0479,164.6324
0.37,0.000351,1.0,0.999649,0.106288,17.5024,164.6696
0.38,0.000361,1.0,0.99964,0.109018,17.9557,164.7031
0.39,0.00037,1.0,0.999631,0.111742,18.4076,164.7333
0.4,0.000379,1.0,0.999622,0.114458,18.8582,164.7604
0.41000000000000003,0.000388,1.0,0.999613,0.117168,19.3075,164.7848
0.42,0.000397,1.0,0.999604,0.119871,19.7555,164.8068
0.43,0.000406,1.0,0.999595,0.122567,20.2022,164.8265
0.44,0.000415,1.0,0.999586,0.125256,20.6477,164.8441
0.45,0.000424,1.0,0.999577,0.127939,21.092,164.86
0.46,0.000433,1.0,0.999568,0.130615,21.535,164.8741
0.47000000000000003,0.000442,1.0,0.999559,0.133284,21.9767,164.8868
0.48,0.000451,1.0,0.99955,0.135946,22.4173,164.8981
0.49,0.00046,1.0,0.999541,0.138602,22.8566,164.9082
0.5,0.000469,1.0,0.999532,0.141251,23.2946,164.9162
0.51,0.000478,1.0,0.999523,0.143893,23.7301,164.9146
0.52,0.000487,1.0,0.999514,0.146529,24.1646,164.913
0.53,0.000495,1.0,0.999505,0.149159,24.598,164.9114
0.54,0.000504,1.0,0.999497,0.151781,25.0302,164.9099
0.55,0.000513,1.0,0.999488,0.154397,25.4614,164.9083
