t,position,setpoint,error,psi,torque,Ec
0.0,0.0,1.0,1.0,0.0004,0.0601,150.1495
0.01,9e-06,1.0,0.999992,0.004394,0.6661,151.5711
0.02,2.2e-05,1.0,0.99998,0.008379,1.2808,152.8566
0.03,3.4e-05,1.0,0.999967,0.012353,1.9027,154.0195
0.04,4.7e-05,1.0,0.999954,0.016318,2.5304,155.0715
0.05,6e-05,1.0,0.999942,0.020272,3.163,156.0231
0.06,7.3e-05,1.0,0.999929,0.024217,3.7993,156.884
0.07,8.5e-05,1.0,0.999916,0.028152,4.4385,157.6626
0.08,9.8e-05,1.0,0.999903,0.032077,5.0799,158.367
0.09,0.000111,1.0,0.99989,0.035992,5.7228,159.004
0.1,0.000125,1.0,0.999877,0.039897,6.3667,159.5803
0.11,0.000138,1.0,0.999864,0.043792,7.0112,160.1014
0.12,0.000151,1.0,0.999851,0.047678,7.6557,160.5727
0.13,0.000164,1.0,0.999838,0.051554,8.3001,160.999
0.14,0.000177,1.0,0.999825,0.05542,8.9439,161.3844
0.15,0.00019,1.0,0.999812,0.059276,9.5869,161.733
0.16,0.000203,1.0,0.999799,0.063123,10.2289,162.0481
0.17,0.000216,1.0,0.999786,0.06696,10.8698,162.333
0.18,0.000229,1.0,0.999773,0.070787,11.5093,162.5906
0.19,0.000242,1.0,0.99976,0.074605,12.1474,162.8235
0.2,0.000255,1.0,0.999747,0.078413,12.784,163.034
0.21,0.000267,1.0,0.999734,0.082212,13.419,163.2242
0.22,0.00028,1.0,0.999721,0.086001,14.0522,163.3961
0.23,0.000293,1.0,0.999708,0.089781,14.6837,163.5515
0.24,0.000306,1.0,0.999695,0.093551,15.3135,163.6918
0.25,0.000319,1.0,0.999683,0.097311,15.9414,163.8186
0.26,0.000331,1.0,0.99967,0.101062,16.5675,163.9331
0.27,0.000344,1.0,0.999657,0.104804,17.1917,164.0365
0.28,0.000357,1.0,0.999645,0.108537,17.8141,164.1298
0.29,0.000369,1.0,0.999632,0.11226,18.4346,164.214
0.3,0.000382,1.0,0.999619,0.115973,19.0533,164.2901
0.31,0.000394,1.0,0.999607,0.119678,19.6701,164.3586
0.32,0.000407,1.0,0.999594,0.123373,20.285,164.4205
0.33,0.000419,1.0,0.999582,0.127058,20.8981,164.4762
0.34,0.000432,1.0,0.99957,0.130735,21.5094,164.5264
